filename|mods.accessCondition#text|mods.accessCondition@type|mods.accessCondition@xlink:href|mods.identifier#text|mods.identifier@type|mods.note#text|mods.note@displayLabel|mods.recordInfo.recordContentSource#text|mods.recordInfo.recordContentSource@valueURI|mods.subject.0topic|mods.subject.10topic|mods.subject.11topic|mods.subject.12topic|mods.subject.13topic|mods.subject.14topic|mods.subject.15topic|mods.subject.16topic|mods.subject.17topic|mods.subject.1topic|mods.subject.2topic|mods.subject.3topic|mods.subject.4topic|mods.subject.5topic|mods.subject.6topic|mods.subject.7topic|mods.subject.8topic|mods.subject.9topic|mods.subjecttopic|mods.titleInfotitle|mods@version|mods@xmlns|mods@xmlns:mods|mods@xmlns:xlink|mods@xmlns:xsi|mods@xsi:schemaLocation|modsabstract|modstypeOfResource
arrpgimg_103.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0047_0004|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Settlement School of the 1920s|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_117.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0053_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Dudley School|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_301.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0045_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Children|    |    |    |    |    |    |    |    |    |Mountain children|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_29.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0015_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |One of the Cabins|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_315.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0054_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Mountains|    |    |    |    |    |    |    |    |Landscape|Sugarland Valley|Chimney Top Mountain|    |    |    |    |    |    |    |540: Sugarland Valley from Chimney Tops, by Moonlight, The Great Smoky Mountains National Park.|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_15.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0009_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Edith Bales|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_329.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0005_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|School buildings|    |    |    |    |    |    |    |    |Crops|Six-Room Schoolhouse, Gatlinburg|Burton, Emily|    |    |    |    |    |    |    |School House, Corn Field, Miss Burton|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Refers to the six-room schoolhouse (ca. 1914), and Emily Burton, primary grades teacher.  This photo was taken in the vicinity of the Teachers' Cottage looking west.|still image
arrpgimg_17.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0009_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Unidentified baby|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_303.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0046_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Handicraft|    |    |    |    |    |    |    |    |Baskets|Furniture|    |    |    |    |    |    |    |    |Basket room|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_317.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0001_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Mountains|    |    |    |    |    |    |    |    |Hills|Little Pigeon River Valley|    |    |    |    |    |    |    |    |Little Pigeon River Valley|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Number 7 is written on photo indicating that this is a photo of Beautiful Smoky Mountains.|still image
arrpgimg_129.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0057_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Interior of the Jennie Nicol Memorial Health Center|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_101.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0047_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Settlement School of the 1920s|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_115.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0051_0004|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Teachers and Students in the snow|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_6.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0004_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Wiley Oakley - Harvey, Lucinda, and Elmer Oakley|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_288.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0041_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Hills|    |    |    |    |    |    |    |    |Landscape|    |    |    |    |    |    |    |    |    |Stairway|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_277.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0037_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Landscape|    |    |    |    |    |    |    |    |Buildings|Trees|Gatlinburg, Tennessee|    |    |    |    |    |    |    |Dogwood|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_263.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0029_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Landscape|Pool at Pollard Cottage|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Pfile's Quality Print Decatur, Illinois 241C|still image
arrpgimg_262.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0029_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|School children|    |    |    |    |    |    |    |    |Music|Landscape|    |    |    |    |    |    |    |    |A verse choir|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|A verse choir, selected from fifth and sixth grades, is now interesting Gatlinburg. The children love it dearly. The first of December it will go to Sevierville where it will give a program for the county teachers� meeting, and it has several other engagements planned.|still image
arrpgimg_276.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0037_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Landscape|    |    |    |    |    |    |    |    |Snow|Gatlinburg, Tennessee|    |    |    |    |    |    |    |    |Gatlingburg as seen from the deer pen|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Gatlinburg as seen from the deer pen.  I - 20.  br. - 100 - 5 - 6|still image
arrpgimg_289.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0041_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Roads|    |    |    |    |    |    |    |    |Landscape|    |    |    |    |    |    |    |    |    |The recently completed highway at New Found Gap|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_7.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0004_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Harvey Oakley, Son of Wiley|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_114.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0051_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Snow covered trees looking towards Squire Maples Home|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_100.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0047_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Settlement School of the 1920s|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_128.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0057_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |The Settlement School nurse's demonstration doll|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_316.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0001_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|School buildings|    |    |    |    |    |    |    |    |Homes|Mountains|Staff quarters|Andrew Ogle Home|Teachers' Cottage|Six or One-Room Schoolhouse, Gatlinburg|    |    |    |    |August 1919|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Also included are numbers 1, signifying Andrew Ogle's home and 2, One of the two stores.  Captions are taken from margin notes.|still image
