headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.physicalLocation.0#text|metadata.mods.location.physicalLocation.0@displayLabel|metadata.mods.location.physicalLocation.1#text|metadata.mods.location.physicalLocation.1@displayLabel|metadata.mods.location.physicalLocation.2#text|metadata.mods.location.physicalLocation.2@displayLabel|metadata.mods.location.physicalLocation.3#text|metadata.mods.location.physicalLocation.3@displayLabel|metadata.mods.location.physicalLocation.4#text|metadata.mods.location.physicalLocation.4@displayLabel|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated#text|metadata.mods.originInfo.dateCreated@encoding|metadata.mods.originInfo.dateCreated@keyDate|metadata.mods.originInfo.dateCreated@point|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInfo.recordContentSource#text|metadata.mods.recordInfo.recordContentSource@valueURI|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0@authority|metadata.mods.subject.0topic|metadata.mods.subject.10.name.role.roleTerm#text|metadata.mods.subject.10.name.role.roleTerm@authority|metadata.mods.subject.10.name.role.roleTerm@valueURI|metadata.mods.subject.10.namenamePart|metadata.mods.subject.10@authority|metadata.mods.subject.11.name.role.roleTerm#text|metadata.mods.subject.11.name.role.roleTerm@authority|metadata.mods.subject.11.name.role.roleTerm@valueURI|metadata.mods.subject.11.namenamePart|metadata.mods.subject.11@authority|metadata.mods.subject.12.name.role.roleTerm#text|metadata.mods.subject.12.name.role.roleTerm@authority|metadata.mods.subject.12.name.role.roleTerm@valueURI|metadata.mods.subject.12.namenamePart|metadata.mods.subject.12@authority|metadata.mods.subject.1@authority|metadata.mods.subject.1topic|metadata.mods.subject.2.name.role.roleTerm#text|metadata.mods.subject.2.name.role.roleTerm@authority|metadata.mods.subject.2.name.role.roleTerm@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.2@authority|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3.name.role.roleTerm#text|metadata.mods.subject.3.name.role.roleTerm@authority|metadata.mods.subject.3.name.role.roleTerm@valueURI|metadata.mods.subject.3.namenamePart|metadata.mods.subject.3@authority|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4.name.role.roleTerm#text|metadata.mods.subject.4.name.role.roleTerm@authority|metadata.mods.subject.4.name.role.roleTerm@valueURI|metadata.mods.subject.4.namenamePart|metadata.mods.subject.4@authority|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5.name.role.roleTerm#text|metadata.mods.subject.5.name.role.roleTerm@authority|metadata.mods.subject.5.name.role.roleTerm@valueURI|metadata.mods.subject.5.namenamePart|metadata.mods.subject.5@authority|metadata.mods.subject.5geographic|metadata.mods.subject.5topic|metadata.mods.subject.6.name.role.roleTerm#text|metadata.mods.subject.6.name.role.roleTerm@authority|metadata.mods.subject.6.name.role.roleTerm@valueURI|metadata.mods.subject.6.namenamePart|metadata.mods.subject.6@authority|metadata.mods.subject.6geographic|metadata.mods.subject.6topic|metadata.mods.subject.7.name.role.roleTerm#text|metadata.mods.subject.7.name.role.roleTerm@authority|metadata.mods.subject.7.name.role.roleTerm@valueURI|metadata.mods.subject.7.namenamePart|metadata.mods.subject.7@authority|metadata.mods.subject.7geographic|metadata.mods.subject.7topic|metadata.mods.subject.8.name.role.roleTerm#text|metadata.mods.subject.8.name.role.roleTerm@authority|metadata.mods.subject.8.name.role.roleTerm@valueURI|metadata.mods.subject.8.namenamePart|metadata.mods.subject.8@authority|metadata.mods.subject.9.name.role.roleTerm#text|metadata.mods.subject.9.name.role.roleTerm@authority|metadata.mods.subject.9.name.role.roleTerm@valueURI|metadata.mods.subject.9.namenamePart|metadata.mods.subject.9@authority|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsgenre|metadata.modstypeOfResource
2019-11-18T04:00:18Z|arrsimple_230|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000053001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A230|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A230/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Taylor, John C.|Arrowmont Simple Images|Project Part|1999-03-08|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Woodworking.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Key, Ray.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Taylor, John C.|local|    |    |    |    |    |    |    |    |    |    |    |    |"Ray Key critiquing work produced by his students during ""Wood Turning: Artistic and Functional."" March 8-12, 1999."|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Instructor critiquing student work.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_87|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0044|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 24.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A87|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A87/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1929|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Girls.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Students.|    |    |    |    |local|    |Teachers' Cottage.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Huff, Blanche.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Blanche Huff on steps of Teachers' Cottage|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Girl on steps of Teachers' Cottage|photograph|still image
2019-11-18T04:00:18Z|arrsimple_55|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0028|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 4.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A55|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A55/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1919|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Girls.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Clabo, Annie.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |School children|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|3 girls; Annie Clabo, center.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_178|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000001001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A178|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A178/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Taylor, John C.|Arrowmont Simple Images|Project Part|1998-06-22|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Ceramics.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Taylor, John C.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Student modeling heads.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Student modeling heads during ""Ceramic Sculpture"".  June 22-July 3, 1998"|photograph|still image
2019-11-18T04:00:18Z|arrsimple_90|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0118|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 60, Folder 7.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A90|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A90/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Melton,|Arrowmont Simple Images|Project Part|1950|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arrowcraft.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Shops.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowcraft Shop.|    |    |    |    |local|    |Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Cooke, Faye.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Hill, Nella Cooke.|local|    |    |    |    |    |    |    |    |    |    |    |    |The Arrowcraft Shop's shipping room.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Bringing order out of chaos are Arrowcraft Shop's two seasoned staff members.  Faye Cooke, on the right, has the responsibility for packing and shipping all club orders, assisted here by her sister, Nella Cooke Hill, who moves flexiby from the weaving room to lend her spare time services to the demanding pressures of shipping.  Cramped quarters add hazards to the exacting task of filling hundreds of club orders, involving thousands of items.  Photo by Melton.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_208|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000031001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A208|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A208/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Johnson, Debbie|Arrowmont Simple Images|Project Part|1985-05-01|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Woodworking.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Fain, Virginia.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Johnson, Debbie.|local|    |    |    |    |    |    |    |    |    |    |    |    |Elderhostel student, Virginia Fain, works on a small tray during a wood carving class at Arrowmont, May 1985.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Female student carving tray.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_294|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000117001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A294|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A294/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1920|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|School children.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|People.|    |    |    |    |local|    |School buildings.|    |    |    |    |local|    |Six-Room Schoolhouse, Gatlinburg.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Recess at the Six-Room Schoolhouse.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Children playing in the school yard of the Six-Room Schoolhouse.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_447|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi127|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 5.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A447|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A447/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1917|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Logging.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Timber.|    |    |    |    |local|    |Industry.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |A. J. Huff's lumber camp, Huff to left in front.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Andy Huff's lumber camp.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_213|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000036001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A213|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A213/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Huff, Cynthia|Arrowmont Simple Images|Project Part|1989-06-19|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Basketry.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Huff, Cynthia.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Basketry class at the Arrowmont School of Arts and Crafts, Gatlinburg, TN. (June 19-23, 1989)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Students making baskets.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_395|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi075|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 11a.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A395|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A395/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1925|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Landscape.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Mountains.|    |    |    |    |local|    |Cliffs.|    |    |    |    |local|    |Alum Cave Peaks.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mt. with hole thru it near Alum Cave (top view).|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Chimney Tops.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_245|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000068001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A245|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A245/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Taylor, John C.|Arrowmont Simple Images|Project Part|1997-06-02|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Photography.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Huibregtse, Gary.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Taylor, John C.|local|    |    |    |    |    |    |    |    |    |    |    |    |"Gary Huibregtse introducing students to a medium format camera during ""Refining the Photograph: Experimental Cameras and Processes,"" June 2-6, 1997."|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Instructor demonstrating cameras to students.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_370|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi050|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 11a.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A370|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A370/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1925|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Settlement School Committee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Landscape.|    |    |    |    |local|    |Administrators.|    |    |    |    |local|    |Settlement School Committee.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Bishop, Evelyn.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Dowell, Barbara.|local|    |    |    |    |    |    |    |    |    |    |    |    |The Settlement School Committee.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|At far left, Barbara Dowell and at far right, Evelyn Bishop.|photograph|still image
